game_id,tournament_en,team1,team2,score1,score2,team1_win,bestOf,games_played,datetime
10112,ESL One Hamburg 2018,Forward Gaming,Virtus.pro,0,2,0,2,2,2018-10-23 17:55:00
10109,ESL One Hamburg 2018,Team Aster,Ninjas in Pyjamas,2,0,1,2,2,2018-10-23 17:50:00
10114,ESL One Hamburg 2018,Team Aster,Ninjas in Pyjamas,2,0,1,2,2,2018-10-23 17:50:00
10107,Autumn Cup,Nemiga Gaming,Backpacks Gaming,1,2,0,3,3,2018-10-23 16:30:00
10110,Autumn Cup,Unchained Esports,Team Spirit,1,2,0,3,3,2018-10-23 16:30:00
10103,Autumn Cup,Nemiga Gaming,Backpacks Gaming,1,2,0,3,3,2018-10-23 16:30:00
10113,Autumn Cup,Nemiga Gaming,Backpacks Gaming,1,2,0,3,3,2018-10-23 16:30:00
10108,Autumn Cup,Unchained Esports,Team Spirit,1,2,0,3,3,2018-10-23 16:30:00
10102,Autumn Cup,Unchained Esports,Team Spirit,1,2,0,3,3,2018-10-23 16:30:00
10092,ESL One Hamburg 2018,paiN Gaming,Evil Geniuses,1,1,0,2,2,2018-10-23 15:20:00
10098,ESL One Hamburg 2018,paiN Gaming,Evil Geniuses,1,1,0,2,2,2018-10-23 15:20:00
10091,ESL One Hamburg 2018,Team Secret,Mineski,2,0,1,2,2,2018-10-23 15:20:00
10093,ESL One Hamburg 2018,Team Secret,Mineski,2,0,1,2,2,2018-10-23 15:20:00
10090,ESL One Hamburg 2018,Alliance,Vici Gaming,0,2,0,2,2,2018-10-23 15:20:00
10096,ESL One Hamburg 2018,Alliance,Vici Gaming,0,2,0,2,2,2018-10-23 15:20:00
10097,Flame Cup,Neon Esports,ALPHA Red,2,0,1,2,2,2018-10-23 14:30:00
10104,Flame Cup,Neon Esports,ALPHA Red,2,0,1,2,2,2018-10-23 14:30:00
,STARLUCK DOTA2 Challenge,EHOME,Team EVER,2,0,1,2,2,2018-10-23 14:00:00
,STARLUCK DOTA2 Challenge,Invictus Gaming,Winning Gaming,2,0,1,2,2,2018-10-23 14:00:00
,STARLUCK DOTA2 Challenge,CDEC Gaming,Starluck,2,0,1,2,2,2018-10-23 14:00:00
10087,ESL One Hamburg 2018,Evil Geniuses,Team Secret,1,1,0,2,2,2018-10-23 13:00:00
10081,ESL One Hamburg 2018,Alliance,Mineski,1,1,0,2,2,2018-10-23 13:00:00
10080,ESL One Hamburg 2018,Evil Geniuses,Team Secret,1,1,0,2,2,2018-10-23 13:00:00
10088,ESL One Hamburg 2018,paiN Gaming,Vici Gaming,0,2,0,2,2,2018-10-23 13:00:00
10089,ESL One Hamburg 2018,paiN Gaming,Vici Gaming,0,2,0,2,2,2018-10-23 13:00:00
10086,ESL One Hamburg 2018,Alliance,Mineski,1,1,0,2,2,2018-10-23 13:00:00
10095,Flame Cup,ALPHA Red,ARK Gaming,0,2,0,2,2,2018-10-23 12:30:00
10094,Flame Cup,ALPHA Red,ARK Gaming,0,2,0,2,2,2018-10-23 12:30:00
10074,STARLUCK DOTA2 Challenge,Aurora Esports club,Team Serenity,0,2,0,2,2,2018-10-23 11:30:00
10084,STARLUCK DOTA2 Challenge,Aurora Esports club,Team Serenity,0,2,0,2,2,2018-10-23 11:30:00
10075,STARLUCK DOTA2 Challenge,iG Vitality,Team Root,0,2,0,2,2,2018-10-23 11:30:00
10082,STARLUCK DOTA2 Challenge,iG Vitality,Team Root,0,2,0,2,2,2018-10-23 11:30:00
10083,STARLUCK DOTA2 Challenge,MAX.Y,Newbee Young,1,1,0,2,2,2018-10-23 11:30:00
10073,STARLUCK DOTA2 Challenge,MAX.Y,Newbee Young,1,1,0,2,2,2018-10-23 11:30:00
10076,Flame Cup,Team Admiral,ALPHA Red,1,1,0,2,2,2018-10-23 10:15:00
10072,Flame Cup,Team Admiral,ALPHA Red,1,1,0,2,2,2018-10-23 10:15:00
10071,King’s Cup 2. Sea,Clutch Gamers,Lotac,0,2,0,3,2,2018-10-23 10:00:00
10085,King’s Cup 2. Sea,Clutch Gamers,Lotac,0,2,0,3,2,2018-10-23 10:00:00
,STARLUCK DOTA2 Challenge,EHOME,Winning Gaming,2,0,1,2,2,2018-10-23 09:00:00
,STARLUCK DOTA2 Challenge,CDEC Gaming,Invictus Gaming,2,0,1,2,2,2018-10-23 09:00:00
,STARLUCK DOTA2 Challenge,Team EVER,Starluck,2,0,1,2,2,2018-10-23 09:00:00
10066,Flame Cup,RSG,Execration,1,1,0,2,2,2018-10-23 08:00:00
10070,Flame Cup,RSG,Execration,1,1,0,2,2,2018-10-23 08:00:00
10065,King’s Cup 2. Sea,Fnatic,DeToNator,2,0,1,3,2,2018-10-23 07:00:00
10064,King’s Cup 2. Sea,Fnatic,DeToNator,2,0,1,3,2,2018-10-23 07:00:00
10059,Autumn Cup,No Bounty Hunter,Nemiga Gaming,0,2,0,3,2,2018-10-22 20:00:00
10055,Autumn Cup,No Bounty Hunter,Nemiga Gaming,0,2,0,3,2,2018-10-22 20:00:00
10058,Autumn Cup,dota2.pl,FCDB Esports,0,2,0,3,2,2018-10-22 20:00:00
10060,Autumn Cup,dota2.pl,FCDB Esports,0,2,0,3,2,2018-10-22 20:00:00
10056,Taurora Invitational #2,Team Spirit,Unchained Esports,0,2,0,3,2,2018-10-22 19:30:00
10061,Taurora Invitational #2,Team Spirit,Unchained Esports,0,2,0,3,2,2018-10-22 19:30:00
10051,Autumn Cup,Akatsuki,Nemiga Gaming,0,2,0,3,2,2018-10-22 16:30:00
10043,Autumn Cup,Akatsuki,Nemiga Gaming,0,2,0,3,2,2018-10-22 16:30:00
10038,Taurora Invitational #2,Team Invincible,Unchained Esports,0,2,0,3,2,2018-10-22 16:00:00
10042,Taurora Invitational #2,Team Invincible,Unchained Esports,0,2,0,3,2,2018-10-22 16:00:00
10036,STARLUCK DOTA2 Challenge,Newbee Young,Team Serenity,0,2,0,2,2,2018-10-22 14:00:00
10033,STARLUCK DOTA2 Challenge,Newbee Young,Team Serenity,0,2,0,2,2,2018-10-22 14:00:00
10034,STARLUCK DOTA2 Challenge,MAX.Y,Team Root,0,2,0,2,2,2018-10-22 14:00:00
10035,STARLUCK DOTA2 Challenge,Aurora Esports club,iG Vitality,2,0,1,2,2,2018-10-22 14:00:00
10032,STARLUCK DOTA2 Challenge,Aurora Esports club,iG Vitality,2,0,1,2,2,2018-10-22 14:00:00
10037,STARLUCK DOTA2 Challenge,MAX.Y,Team Root,0,2,0,2,2,2018-10-22 14:00:00
10027,STARLUCK DOTA2 Challenge,CDEC Gaming,Winning Gaming,1,1,0,2,2,2018-10-22 11:30:00
10031,STARLUCK DOTA2 Challenge,Team EVER,Invictus Gaming,2,0,1,2,2,2018-10-22 11:30:00
10026,STARLUCK DOTA2 Challenge,CDEC Gaming,Winning Gaming,1,1,0,2,2,2018-10-22 11:30:00
10023,STARLUCK DOTA2 Challenge,Team EVER,Invictus Gaming,2,0,1,2,2,2018-10-22 11:30:00
10025,STARLUCK DOTA2 Challenge,EHOME,Starluck,2,0,1,2,2,2018-10-22 11:30:00
10024,STARLUCK DOTA2 Challenge,EHOME,Starluck,2,0,1,2,2,2018-10-22 11:30:00
,STARLUCK DOTA2 Challenge,MAX.Y,Team Serenity,0,2,0,2,2,2018-10-22 09:00:00
,STARLUCK DOTA2 Challenge,Aurora Esports club,Team Root,1,1,0,2,2,2018-10-22 09:00:00
,STARLUCK DOTA2 Challenge,iG Vitality,Newbee Young,1,1,0,2,2,2018-10-22 09:00:00
10050,Flame Cup,Execration,Dragon Gaming,2,0,1,2,2,2018-10-22 08:00:00
10049,Flame Cup,Execration,Dragon Gaming,2,0,1,2,2,2018-10-22 08:00:00
10000,Taurora Invitational #2,WU TANG,Unchained Esports,1,2,0,3,3,2018-10-21 22:30:00
9999,Taurora Invitational #2,WU TANG,Unchained Esports,1,2,0,3,3,2018-10-21 22:30:00
9998,Taurora Invitational #2,WU TANG,Unchained Esports,1,2,0,3,3,2018-10-21 22:30:00
9997,Autumn Cup,dota2.pl,Ukraine International Media Culture,2,0,1,3,2,2018-10-21 20:45:00
9990,Autumn Cup,dota2.pl,Ukraine International Media Culture,2,0,1,3,2,2018-10-21 20:45:00
9981,CryptØmasters Dota 2,Team Spirit,Team Empire,3,0,1,5,3,2018-10-21 19:00:00
9983,CryptØmasters Dota 2,Team Spirit,Team Empire,3,0,1,5,3,2018-10-21 19:00:00
9985,CryptØmasters Dota 2,Team Spirit,Team Empire,3,0,1,5,3,2018-10-21 19:00:00
9982,Taurora Invitational #2,Unchained Esports,HAPPY GUYS,2,1,1,3,3,2018-10-21 19:00:00
9984,Taurora Invitational #2,Unchained Esports,HAPPY GUYS,2,1,1,3,3,2018-10-21 19:00:00
9991,Taurora Invitational #2,Unchained Esports,HAPPY GUYS,2,1,1,3,3,2018-10-21 19:00:00
9974,Taurora Invitational #2,Team Spirit,Team Invincible,2,0,1,3,2,2018-10-21 16:30:00
9979,Taurora Invitational #2,Team Spirit,Team Invincible,2,0,1,3,2,2018-10-21 16:30:00
9975,CryptØmasters Dota 2,WU TANG,Team Empire,0,2,0,3,2,2018-10-21 16:30:00
9980,CryptØmasters Dota 2,WU TANG,Team Empire,0,2,0,3,2,2018-10-21 16:30:00
,X-Bet.co Rampage Series #3,Unchained Esports,Nemiga Gaming,3,2,1,5,5,2018-10-21 15:00:00
10047,Flame Cup,Neon Esports,ARK Gaming,2,0,1,2,2,2018-10-21 14:30:00
10048,Flame Cup,Neon Esports,ARK Gaming,2,0,1,2,2,2018-10-21 14:30:00
9953,CryptØmasters Dota 2,Team Spirit,Elements Pro Gaming,2,1,1,3,3,2018-10-21 13:00:00
9954,CryptØmasters Dota 2,Team Spirit,Elements Pro Gaming,2,1,1,3,3,2018-10-21 13:00:00
9970,CryptØmasters Dota 2,Team Spirit,Elements Pro Gaming,2,1,1,3,3,2018-10-21 13:00:00
9951,King’s Cup 2. Sea,Lotac,DeToNator,2,0,1,2,2,2018-10-21 11:30:00
9952,King’s Cup 2. Sea,Lotac,DeToNator,2,0,1,2,2,2018-10-21 11:30:00
10045,Flame Cup,Neon Esports,Zeus Gaming,1,1,0,2,2,2018-10-21 10:15:00
10046,Flame Cup,Neon Esports,Zeus Gaming,1,1,0,2,2,2018-10-21 10:15:00
9950,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,Tigers,1,2,0,3,3,2018-10-21 09:00:00
9949,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,Tigers,1,2,0,3,3,2018-10-21 09:00:00
9944,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,Tigers,1,2,0,3,3,2018-10-21 09:00:00
9943,King’s Cup 2. Sea,Team Admiral,DeToNator,1,1,0,2,2,2018-10-21 09:00:00
9945,King’s Cup 2. Sea,Team Admiral,DeToNator,1,1,0,2,2,2018-10-21 09:00:00
,Кубок России 2018. Open Qualifiers #7,Melancholy,Team Spirit,0,2,0,3,2,2018-10-20 21:30:00
9913,CryptØmasters Dota 2,Nemiga Gaming,Team Empire,1,2,0,3,3,2018-10-20 21:10:00
9914,CryptØmasters Dota 2,Nemiga Gaming,Team Empire,1,2,0,3,3,2018-10-20 21:10:00
9915,CryptØmasters Dota 2,Nemiga Gaming,Team Empire,1,2,0,3,3,2018-10-20 21:10:00
,Red Bull Guardians,Mineski,paiN Gaming,3,0,1,5,3,2018-10-20 20:00:00
9909,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-20 18:30:00
9911,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-20 18:30:00
9912,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-20 18:30:00
,Кубок России 2018. Open Qualifiers #7,Team Spirit,ESPADA,2,0,1,3,2,2018-10-20 18:30:00
,Кубок России 2018. Open Qualifiers #7,X klass or PTU,Melancholy,1,2,0,3,3,2018-10-20 18:30:00
9908,King’s Cup 2. Sea,Execration,Clutch Gamers,1,1,0,2,2,2018-10-20 17:40:00
9910,King’s Cup 2. Sea,Execration,Clutch Gamers,1,1,0,2,2,2018-10-20 17:40:00
,Red Bull Guardians,paiN Gaming,Team Lithium,2,0,1,3,2,2018-10-20 17:00:00
9899,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Mr Game Boy,DeathBringer Gaming,2,0,1,3,2,2018-10-20 16:00:00
9907,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Mr Game Boy,DeathBringer Gaming,2,0,1,3,2,2018-10-20 16:00:00
9897,X-Bet.co Rampage Series #3,HAPPY GUYS,Hmmm,2,0,1,3,2,2018-10-20 16:00:00
9906,X-Bet.co Rampage Series #3,HAPPY GUYS,Hmmm,2,0,1,3,2,2018-10-20 16:00:00
9895,Flame Cup,Neon Esports,Team Admiral,2,0,1,2,2,2018-10-20 15:30:00
9905,Flame Cup,Neon Esports,Team Admiral,2,0,1,2,2,2018-10-20 15:30:00
9904,King’s Cup 2. Sea,Execration,Sterling Global Dragons,0,2,0,2,2,2018-10-20 15:00:00
9903,Taurora Invitational #2,Elements Pro Gaming,WU TANG,0,2,0,3,2,2018-10-20 15:00:00
9896,Taurora Invitational #2,Elements Pro Gaming,WU TANG,0,2,0,3,2,2018-10-20 15:00:00
9894,King’s Cup 2. Sea,Execration,Sterling Global Dragons,0,2,0,2,2,2018-10-20 15:00:00
9890,Southeast Asia Cyber Arena 2018 Finals,ALPHA Red,RSG,2,0,1,3,2,2018-10-20 13:30:00
9898,Southeast Asia Cyber Arena 2018 Finals,ALPHA Red,RSG,2,0,1,3,2,2018-10-20 13:30:00
,Red Bull Guardians,Team Lithium,ROOONS,2,1,1,3,3,2018-10-20 13:30:00
9888,King’s Cup 2. Sea,Team Admiral,Sterling Global Dragons,2,0,1,2,2,2018-10-20 12:30:00
9885,King’s Cup 2. Sea,Team Admiral,Sterling Global Dragons,2,0,1,2,2,2018-10-20 12:30:00
9887,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,iG Vitality,DeathBringer Gaming,1,2,0,3,3,2018-10-20 12:30:00
9886,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,iG Vitality,DeathBringer Gaming,1,2,0,3,3,2018-10-20 12:30:00
9889,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,iG Vitality,DeathBringer Gaming,1,2,0,3,3,2018-10-20 12:30:00
9884,Flame Cup,Neon Esports,Clutch Gamers,2,0,1,2,2,2018-10-20 10:15:00
9866,Flame Cup,Neon Esports,Clutch Gamers,2,0,1,2,2,2018-10-20 10:15:00
9865,King’s Cup 2. Sea,Team Admiral,Lotac,1,1,0,2,2,2018-10-20 10:00:00
9872,King’s Cup 2. Sea,Team Admiral,Lotac,1,1,0,2,2,2018-10-20 10:00:00
,Southeast Asia Cyber Arena 2018 Finals,Tigers,ALPHA Red,2,1,1,3,3,2018-10-20 09:30:00
9883,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Mr Game Boy,2,0,1,3,2,2018-10-20 09:00:00
9882,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Mr Game Boy,2,0,1,3,2,2018-10-20 09:00:00
9862,Flame Cup,Sterling Global Dragons,Dragon Gaming,2,0,1,2,2,2018-10-20 08:00:00
9863,Flame Cup,Sterling Global Dragons,Dragon Gaming,2,0,1,2,2,2018-10-20 08:00:00
9860,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,RSG,2,1,1,3,3,2018-10-20 06:30:00
9859,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,RSG,2,1,1,3,3,2018-10-20 06:30:00
9864,Southeast Asia Cyber Arena 2018 Finals,PG.Barracx,RSG,2,1,1,3,3,2018-10-20 06:30:00
9877,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,iG Vitality,2,1,1,3,3,2018-10-20 05:30:00
9879,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,iG Vitality,2,1,1,3,3,2018-10-20 05:30:00
9880,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,Mr Game Boy,0,2,0,3,2,2018-10-20 05:30:00
9881,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,Mr Game Boy,0,2,0,3,2,2018-10-20 05:30:00
9878,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,iG Vitality,2,1,1,3,3,2018-10-20 05:30:00
9832,King’s Cup 2. North America,Forward Gaming,J.Storm,3,0,1,5,3,2018-10-19 22:00:00
9809,King’s Cup 2. North America,Forward Gaming,J.Storm,3,0,1,5,3,2018-10-19 22:00:00
9812,King’s Cup 2. North America,Forward Gaming,J.Storm,3,0,1,5,3,2018-10-19 22:00:00
9817,X-Bet.co Rampage Series #3,Nemiga Gaming,Unchained Esports,1,2,0,3,3,2018-10-19 21:30:00
9806,X-Bet.co Rampage Series #3,Nemiga Gaming,Unchained Esports,1,2,0,3,3,2018-10-19 21:30:00
9811,X-Bet.co Rampage Series #3,Nemiga Gaming,Unchained Esports,1,2,0,3,3,2018-10-19 21:30:00
9807,Autumn Cup,FCDB Esports,Team Spirit,2,0,1,3,2,2018-10-19 20:00:00
9804,Autumn Cup,FCDB Esports,Team Spirit,2,0,1,3,2,2018-10-19 20:00:00
9808,CryptØmasters Dota 2,Team Lithium,WU TANG,1,2,0,3,3,2018-10-19 19:40:00
9802,CryptØmasters Dota 2,Team Lithium,WU TANG,1,2,0,3,3,2018-10-19 19:40:00
9805,CryptØmasters Dota 2,Team Lithium,WU TANG,1,2,0,3,3,2018-10-19 19:40:00
,Red Bull Guardians,paiN Gaming,Mineski,0,2,0,3,2,2018-10-19 19:30:00
9793,X-Bet.co Rampage Series #3,Hmmm,WU TANG,2,1,1,1,3,2018-10-19 18:00:00
9803,joinDOTA League Season 14. Europe,Unchained Esports,Helsinki REDS,1,1,0,2,2,2018-10-19 18:00:00
9794,X-Bet.co Rampage Series #3,Hmmm,WU TANG,2,1,1,1,3,2018-10-19 18:00:00
9797,joinDOTA League Season 14. Europe,Unchained Esports,Helsinki REDS,1,1,0,2,2,2018-10-19 18:00:00
9795,X-Bet.co Rampage Series #3,Hmmm,WU TANG,2,1,1,1,3,2018-10-19 18:00:00
,Red Bull Guardians,Mineski,ROOONS,2,0,1,3,2,2018-10-19 17:00:00
9792,X-Bet.co Rampage Series #3,dota2.pl,WU TANG,0,1,0,1,1,2018-10-19 17:00:00
9788,Autumn Cup,Poseidon,Nemiga Gaming,1,2,0,3,3,2018-10-19 16:30:00
9790,Autumn Cup,Poseidon,Nemiga Gaming,1,2,0,3,3,2018-10-19 16:30:00
9796,Autumn Cup,Poseidon,Nemiga Gaming,1,2,0,3,3,2018-10-19 16:30:00
9787,CryptØmasters Dota 2,The Pango,Elements Pro Gaming,1,2,0,3,3,2018-10-19 16:00:00
9791,CryptØmasters Dota 2,The Pango,Elements Pro Gaming,1,2,0,3,3,2018-10-19 16:00:00
9789,CryptØmasters Dota 2,The Pango,Elements Pro Gaming,1,2,0,3,3,2018-10-19 16:00:00
9781,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,DeathBringer Gaming,1,1,0,2,2,2018-10-19 15:00:00
9786,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,DeathBringer Gaming,1,1,0,2,2,2018-10-19 15:00:00
,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Mr Game Boy,1,0,1,2,1,2018-10-19 15:00:00
9776,Flame Cup,Zeus Gaming,Team Admiral,0,2,0,2,2,2018-10-19 14:40:00
9777,Flame Cup,Zeus Gaming,Team Admiral,0,2,0,2,2,2018-10-19 14:40:00
9780,King’s Cup 2. Sea,Clutch Gamers,Sterling Global Dragons,2,0,1,2,2,2018-10-19 14:35:00
9782,King’s Cup 2. Sea,Clutch Gamers,Sterling Global Dragons,2,0,1,2,2,2018-10-19 14:35:00
,Red Bull Guardians,Team Lithium,paiN Gaming,0,2,0,3,2,2018-10-19 14:00:00
9778,CryptØmasters Dota 2,Team Spirit,Bursaspor Esports,2,0,1,3,2,2018-10-19 13:00:00
9779,CryptØmasters Dota 2,Team Spirit,Bursaspor Esports,2,0,1,3,2,2018-10-19 13:00:00
9775,X-Bet.co Rampage Series #3,HAPPY GUYS,Underdogs,2,0,1,1,2,2018-10-19 13:00:00
9774,X-Bet.co Rampage Series #3,HAPPY GUYS,Underdogs,2,0,1,1,2,2018-10-19 13:00:00
9772,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Newbee,Keen Gaming,2,0,1,2,2,2018-10-19 12:30:00
9764,Flame Cup,Execration,Pluto Gaming,2,0,1,2,2,2018-10-19 12:30:00
9765,King’s Cup 2. Sea,DeToNator,Sterling Global Dragons,2,0,1,2,2,2018-10-19 12:30:00
9768,King’s Cup 2. Sea,DeToNator,Sterling Global Dragons,2,0,1,2,2,2018-10-19 12:30:00
9771,Flame Cup,Execration,Pluto Gaming,2,0,1,2,2,2018-10-19 12:30:00
9773,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Vici Gaming,IamPoint,2,0,1,2,2,2018-10-19 12:30:00
9767,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Vici Gaming,IamPoint,2,0,1,2,2,2018-10-19 12:30:00
9766,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Newbee,Keen Gaming,2,0,1,2,2,2018-10-19 12:30:00
9763,Flame Cup,Clutch Gamers,ARK Gaming,2,0,1,2,2,2018-10-19 10:30:00
9761,Flame Cup,Clutch Gamers,ARK Gaming,2,0,1,2,2,2018-10-19 10:30:00
,King’s Cup 2. Sea,Execration,Lotac,0,1,0,2,1,2018-10-19 10:00:00
9757,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Royal Never Give Up,2,0,1,2,2,2018-10-19 10:00:00
9762,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Royal Never Give Up,2,0,1,2,2,2018-10-19 10:00:00
9758,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,iG Vitality,1,1,0,2,2,2018-10-19 10:00:00
9759,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,iG Vitality,1,1,0,2,2,2018-10-19 10:00:00
9760,Flame Cup,Execration,Sterling Global Dragons,1,1,0,2,2,2018-10-19 08:00:00
9755,Flame Cup,Execration,Sterling Global Dragons,1,1,0,2,2,2018-10-19 08:00:00
9753,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Royal Never Give Up,Keen Gaming,1,1,0,2,2,2018-10-19 07:30:00
9752,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,IamPoint,2,0,1,2,2,2018-10-19 07:30:00
9754,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Royal Never Give Up,Keen Gaming,1,1,0,2,2,2018-10-19 07:30:00
9751,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,IamPoint,2,0,1,2,2,2018-10-19 07:30:00
9750,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Newbee,Mr Game Boy,1,1,0,2,2,2018-10-19 05:00:00
9749,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Newbee,Mr Game Boy,1,1,0,2,2,2018-10-19 05:00:00
9748,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Vici Gaming,iG Vitality,1,1,0,2,2,2018-10-19 05:00:00
9747,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Vici Gaming,iG Vitality,1,1,0,2,2,2018-10-19 05:00:00
9746,King’s Cup 2. North America,paiN X,J.Storm,0,2,0,3,2,2018-10-19 00:00:00
9745,King’s Cup 2. North America,paiN X,J.Storm,0,2,0,3,2,2018-10-19 00:00:00
,CryptØmasters Dota 2,Bursaspor Esports,FCDB Esports,1,0,1,1,1,2018-10-18 21:30:00
9733,King’s Cup 2. North America,Forward Gaming,Complexity Gaming,2,1,1,3,3,2018-10-18 21:00:00
9731,King’s Cup 2. North America,Forward Gaming,Complexity Gaming,2,1,1,3,3,2018-10-18 21:00:00
9732,King’s Cup 2. North America,Forward Gaming,Complexity Gaming,2,1,1,3,3,2018-10-18 21:00:00
9730,CryptØmasters Dota 2,Major Attendari,Team Empire,0,1,0,1,1,2018-10-18 20:20:00
9723,CryptØmasters Dota 2,Se7eN eSports,WU TANG,0,1,0,1,1,2018-10-18 19:20:00
9722,joinDOTA League Season 14. Europe,European Love Story,Underdogs,0,2,0,2,2,2018-10-18 19:00:00
9727,joinDOTA League Season 14. Europe,European Love Story,Underdogs,0,2,0,2,2,2018-10-18 19:00:00
9728,Taurora Invitational #2,dota2.pl,HAPPY GUYS,0,2,0,3,2,2018-10-18 19:00:00
9729,Taurora Invitational #2,dota2.pl,HAPPY GUYS,0,2,0,3,2,2018-10-18 19:00:00
,X-Bet.co Rampage Series #3,Underdogs,MEGA-LADA E-Sports,1,0,1,1,1,2018-10-18 18:00:00
9721,CryptØmasters Dota 2,Elements Pro Gaming,Yolo Knight,1,0,1,1,1,2018-10-18 18:00:00
,King’s Cup 2. Sea,Team Admiral,EVOS Esports,1,1,0,2,2,2018-10-18 16:30:00
9720,Taurora Invitational #2,WU TANG,ESPADA,2,0,1,3,2,2018-10-18 16:00:00
9717,Taurora Invitational #2,WU TANG,ESPADA,2,0,1,3,2,2018-10-18 16:00:00
9712,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-18 15:05:00
9719,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-18 15:05:00
9711,X-Bet.co Rampage Series #3,Nemiga Gaming,HAPPY GUYS,2,1,1,3,3,2018-10-18 15:05:00
9709,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Newbee,0,2,0,2,2,2018-10-18 15:00:00
9710,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,Vici Gaming,0,2,0,2,2,2018-10-18 15:00:00
9718,King’s Cup 2. Sea,Execration,Team Admiral,0,2,0,2,2,2018-10-18 15:00:00
9713,King’s Cup 2. Sea,Execration,Team Admiral,0,2,0,2,2,2018-10-18 15:00:00
9708,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Royal Never Give Up,Mr Game Boy,1,1,0,2,2,2018-10-18 12:30:00
10163,Flame Cup,Sterling Global Dragons,Pluto Gaming,0,2,0,2,2,2018-10-18 12:30:00
9700,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,iG Vitality,2,0,1,2,2,2018-10-18 12:30:00
10164,Flame Cup,Sterling Global Dragons,Pluto Gaming,0,2,0,2,2,2018-10-18 12:30:00
9701,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Royal Never Give Up,Mr Game Boy,1,1,0,2,2,2018-10-18 12:30:00
9699,King’s Cup 2. Sea,EVOS Esports,Tigers,1,1,0,2,2,2018-10-18 12:30:00
9706,King’s Cup 2. Sea,EVOS Esports,Tigers,1,1,0,2,2,2018-10-18 12:30:00
9707,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,DeathBringer Gaming,iG Vitality,2,0,1,2,2,2018-10-18 12:30:00
9697,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,EHOME,Keen Gaming,2,0,1,2,2,2018-10-18 10:00:00
9695,2018 Sanya DOTA2 New-Stars Play. Closed Qualifiers,Team Aster,IamPoint,2,0,1,2,2,2018-10-18 10:00:00
